Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
Pasikuda Beach,Attraction,Eastern,Batticaloa,Amaya Wanigasekara,4,"Pasikudah Beach, located on Sri Lanka's East Coast, is famous for its calm, clear, and shallow waters, ideal for safe swimming, snorkeling, and water sports due to a protective offshore coral reef. The beach offers wide sandy stretches and a variety of resorts, making it a beautiful and tranquil destination for families and water sports enthusiasts.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ft_J9C1xE3MWhsUSKl3wKE4WTa2lFnYedURqka9kmTkcKrsEFHXSIzFn8-KCvUEqpJMISuOff_yyZwrp8TlNKHLIw6U4sM5kAxj4s8fJpYInObWKskiox3qfJgYV4dMoeGj4-zC8K1VFNZnSUMzozyZ-xd0FvO3U1yCKKKbMsEtOm9YVaXtAKUyokdiTbsCe1n0H0K_gqw01Ix3-W0oYphOqXtNIB0z60p38-m6upWrU_540URIPC10VfvOqSIjMGtW9dh9l_aOWuf31IJluQY0fxqddfj7E1iYoEvy1bxdfFUDElhVa4fRmaMeP2XyUaYM296frQ6JZDhrqJELv3Vs7c7ZkyUjo5U6zIcb8KNWiUy2rMGCEEDoElVGz8nZ9AzEw49XewZLRNFbwFAfRFO_lezfgCg-5_tSL7oC4eKCmErWlsjn_RPzPCvG8Tki6xOVGXBuU0HWsCp8ZINO3yykDeXBjVTMBjt-iYV4kgRVtjK4EOS6mDuf1K-Z61inG7xxBhDtgz47k7D3Gvl_L6m2eynt-rmvGZ54zZ2uK3zlNInK-8vQeznIlTTgm_O-bfGbj1wvi9kAQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ94pjshvZ-joRXGi8aKnNPug
Arugam Bay Point Surf Spot,Attraction,Eastern,Ampara,Shay Moshe,5,"Even if you not surfing or surfing good it's nice to sit and see others, doing it well",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fHkHr16QJM7pBsTILqnju0ywi9gZ82i0u0yV-Iy6z-phPs6AUBdGdkrggeLEFXNUSjcsX4sih6i95pjOrAAJQM5Kgg8BIVUUnFeirXKXsHcd_0Jn1i6GxkG75gyRsemwAIa1JytalZ4GedcwhHWp5F-6pjbAMQGCKQLanlShw6r3pauaXjryc45v9t4RfsLlY7a39yOHqFr6VuPk-oR6UHgj25l62XSLIZvn5QUGzjSokd-89KVFpMBsi6iOVVBXasmzdj7Fu2GhZfKto_2bPgpXfjrzsRUJN5jls6-F1HL9HUhPQ4AfLMUXWKlEbjr2_rPgfLVqWxPpJFrRRhV6SwidU4_nDZjrAzqRCGNLmoDhFQ_dzobshZWUu0DsTN-LtJDFNug3gxa1aYymnSRt-cMzuas82_JwnWRMeX3RGVlSLKxzpE0p5IKZwnikvfl-EbST5wWQAb93EjJlt_OYW8fR9J1OBZejNCDxhymNfsooGn8LQ7-duAilOeeetZyjjZVhr30ivC-pyBl72ce9BlYtZ3N7ToCzfYKPvspgmbJomRKPYLeBLVo20a3szwW00yuWd577C1FQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9X0odzq95ToRYci6V_A7U2o
Arugam Bay Point Surf Spot,Attraction,Eastern,Ampara,Charitha Dinesh Dissanayake,5,This is one of the famous places in Arugam bay. A surfing spot and a bathing spot among local and foreign travellers. It has shallow waters where you can enjoy your swim and a little bit further you will find the best waves for a nice surf. crowded in the afternoon. Morning is nice for a cool surf.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fHkHr16QJM7pBsTILqnju0ywi9gZ82i0u0yV-Iy6z-phPs6AUBdGdkrggeLEFXNUSjcsX4sih6i95pjOrAAJQM5Kgg8BIVUUnFeirXKXsHcd_0Jn1i6GxkG75gyRsemwAIa1JytalZ4GedcwhHWp5F-6pjbAMQGCKQLanlShw6r3pauaXjryc45v9t4RfsLlY7a39yOHqFr6VuPk-oR6UHgj25l62XSLIZvn5QUGzjSokd-89KVFpMBsi6iOVVBXasmzdj7Fu2GhZfKto_2bPgpXfjrzsRUJN5jls6-F1HL9HUhPQ4AfLMUXWKlEbjr2_rPgfLVqWxPpJFrRRhV6SwidU4_nDZjrAzqRCGNLmoDhFQ_dzobshZWUu0DsTN-LtJDFNug3gxa1aYymnSRt-cMzuas82_JwnWRMeX3RGVlSLKxzpE0p5IKZwnikvfl-EbST5wWQAb93EjJlt_OYW8fR9J1OBZejNCDxhymNfsooGn8LQ7-duAilOeeetZyjjZVhr30ivC-pyBl72ce9BlYtZ3N7ToCzfYKPvspgmbJomRKPYLeBLVo20a3szwW00yuWd577C1FQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9X0odzq95ToRYci6V_A7U2o
Arugam Bay Point Surf Spot,Attraction,Eastern,Ampara,Suhail Ahamed Sameem,4,Awesome place 😍😍I really love this place.Some facilities are not available for locals 😣,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fHkHr16QJM7pBsTILqnju0ywi9gZ82i0u0yV-Iy6z-phPs6AUBdGdkrggeLEFXNUSjcsX4sih6i95pjOrAAJQM5Kgg8BIVUUnFeirXKXsHcd_0Jn1i6GxkG75gyRsemwAIa1JytalZ4GedcwhHWp5F-6pjbAMQGCKQLanlShw6r3pauaXjryc45v9t4RfsLlY7a39yOHqFr6VuPk-oR6UHgj25l62XSLIZvn5QUGzjSokd-89KVFpMBsi6iOVVBXasmzdj7Fu2GhZfKto_2bPgpXfjrzsRUJN5jls6-F1HL9HUhPQ4AfLMUXWKlEbjr2_rPgfLVqWxPpJFrRRhV6SwidU4_nDZjrAzqRCGNLmoDhFQ_dzobshZWUu0DsTN-LtJDFNug3gxa1aYymnSRt-cMzuas82_JwnWRMeX3RGVlSLKxzpE0p5IKZwnikvfl-EbST5wWQAb93EjJlt_OYW8fR9J1OBZejNCDxhymNfsooGn8LQ7-duAilOeeetZyjjZVhr30ivC-pyBl72ce9BlYtZ3N7ToCzfYKPvspgmbJomRKPYLeBLVo20a3szwW00yuWd577C1FQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9X0odzq95ToRYci6V_A7U2o
Arugam Bay Point Surf Spot,Attraction,Eastern,Ampara,Thomas Thomas Thomas Thomas,5,"Swimming Best Spot Arugambay !!
Beautiful Beach.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fHkHr16QJM7pBsTILqnju0ywi9gZ82i0u0yV-Iy6z-phPs6AUBdGdkrggeLEFXNUSjcsX4sih6i95pjOrAAJQM5Kgg8BIVUUnFeirXKXsHcd_0Jn1i6GxkG75gyRsemwAIa1JytalZ4GedcwhHWp5F-6pjbAMQGCKQLanlShw6r3pauaXjryc45v9t4RfsLlY7a39yOHqFr6VuPk-oR6UHgj25l62XSLIZvn5QUGzjSokd-89KVFpMBsi6iOVVBXasmzdj7Fu2GhZfKto_2bPgpXfjrzsRUJN5jls6-F1HL9HUhPQ4AfLMUXWKlEbjr2_rPgfLVqWxPpJFrRRhV6SwidU4_nDZjrAzqRCGNLmoDhFQ_dzobshZWUu0DsTN-LtJDFNug3gxa1aYymnSRt-cMzuas82_JwnWRMeX3RGVlSLKxzpE0p5IKZwnikvfl-EbST5wWQAb93EjJlt_OYW8fR9J1OBZejNCDxhymNfsooGn8LQ7-duAilOeeetZyjjZVhr30ivC-pyBl72ce9BlYtZ3N7ToCzfYKPvspgmbJomRKPYLeBLVo20a3szwW00yuWd577C1FQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9X0odzq95ToRYci6V_A7U2o
Arugam Bay Point Surf Spot,Attraction,Eastern,Ampara,Mor Peleg,1,"The crowded surfing sessions I ever been in. The locals gives you no chance to surf quietly, and make sure that you gonna know their locals (they have zero style btw). If you a beginner and you want to take some lessons watch out from the local instructors (warning for the ladies) I often heard complains that they touch and growp students, it happen in the city also, they just can't leave their hands for themselves. Better to go surf in the points that are far from the city, but it's still an all around problem. I'll never go back there for sure.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fHkHr16QJM7pBsTILqnju0ywi9gZ82i0u0yV-Iy6z-phPs6AUBdGdkrggeLEFXNUSjcsX4sih6i95pjOrAAJQM5Kgg8BIVUUnFeirXKXsHcd_0Jn1i6GxkG75gyRsemwAIa1JytalZ4GedcwhHWp5F-6pjbAMQGCKQLanlShw6r3pauaXjryc45v9t4RfsLlY7a39yOHqFr6VuPk-oR6UHgj25l62XSLIZvn5QUGzjSokd-89KVFpMBsi6iOVVBXasmzdj7Fu2GhZfKto_2bPgpXfjrzsRUJN5jls6-F1HL9HUhPQ4AfLMUXWKlEbjr2_rPgfLVqWxPpJFrRRhV6SwidU4_nDZjrAzqRCGNLmoDhFQ_dzobshZWUu0DsTN-LtJDFNug3gxa1aYymnSRt-cMzuas82_JwnWRMeX3RGVlSLKxzpE0p5IKZwnikvfl-EbST5wWQAb93EjJlt_OYW8fR9J1OBZejNCDxhymNfsooGn8LQ7-duAilOeeetZyjjZVhr30ivC-pyBl72ce9BlYtZ3N7ToCzfYKPvspgmbJomRKPYLeBLVo20a3szwW00yuWd577C1FQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ9X0odzq95ToRYci6V_A7U2o
Lahugala National Park,Attraction,Eastern,Ampara,Ashan Tharaka Piyasinghe,5,"Nestled away from the beaten path lies one of Sri Lanka's best-kept secrets, a national park that boasts tranquility and unparalleled wildlife sightings. Having had the privilege of visiting this hidden gem twice, I can attest to its allure and pristine beauty.

What sets this park apart is its blissful lack of traffic. On one occasion, only a single jeep ventured into the park for the entire month, a testament to its untouched wilderness. This rarity ensures an intimate wildlife experience, undisturbed by the crowds found in more popular destinations.

The discovery of sloth bear footprints further underscored the park's rich biodiversity, while herds of elephants roamed freely, offering glimpses of their majestic presence. Despite its proximity to the renowned Kumana National Park, this hidden gem boasts a unique habitat reminiscent of riverine forests. This distinct environment not only sets it apart but also provides a haven for diverse bird species. I was fortunate enough to spot the rare Greater Racket-tailed Drongo during my birdwatching excursions, adding to the park's allure for avian enthusiasts.

A highlight of exploration within the park is reaching the end of the main road, where one can disembark from the safari jeep and venture on foot along the riverbanks. This immersive experience allows for a deeper connection with nature and often leads to remarkable encounters with wildlife.

For travelers venturing to the southeastern reaches of Sri Lanka, this park is a must-visit destination. Whether you seek solitude amidst nature's embrace or yearn for thrilling wildlife encounters, this hidden gem promises an unforgettable journey through the heart of Sri Lanka's wilderness.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWk774lAL7eY2URhHM51Yx-fqQmDXRs8ZKU0Z0gb-pz0zVbaBDPh0pOsh1CHzOWr0LFe1dfQh76P-tvlBxKWstFexlBuAK4_S_JuJpbqcBSKfQuPBp_fm5x3mI2NyFen6zOkBHQ4LZVkHZoF9WGk5g5YczII-MbmNQqkticb8i8dhNSgPMwILJt3uQxQ28eOxCMSvuxeUkTI2XVbqtzB6H49HTdBOuRfVcE3ycff9Dz6sHuIAp8hvrKSLm4IiU1iUKS5YpY4SYVLtb603Wb_XTLPbPdgg6j4kETmOZeikOhfMTmixtWzGk-Kau2cj2u3UPLkjIwsbXRH5Jik6fHgVMVOr2CpdaVsCJFpGfaxqVRE6EA8Dc1Eg_1FYjstpGtIJ_3DAjrwK9W1DsPsWK22XWI0GtH3l4ddvqven88ERiZrb4WFvUKNijGrx6BwMYDcVJUXgdF0BX9jEfSP-oqF7fm28eO6bxUjgOcMA0Veea9NakdJ1vLP1PDZgx7FSgQUpY5BBtkNXa_BLuMIMACkkDKdVFkRboN--eXf_21_eD8RoNOsh38CZ6TFrZlqCztPUr_MfiKBuVvg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJpR7PYluk5ToRKa4JwWQI-VE
Lahugala National Park,Attraction,Eastern,Ampara,Anuranga Herath,5,"This national park is surrounded by two water ways Heda oya and Karanda oya. It has 3 major water reservoirs named Lahugala Maha wewa, Kithulana wewa and Sengamuwa wewa. Most common faunal attractions are elephants, crocodiles and sloth bears. There’s a famous flora - a grass alled ‘Beru’, which is a favorite food of elephants.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWk774lAL7eY2URhHM51Yx-fqQmDXRs8ZKU0Z0gb-pz0zVbaBDPh0pOsh1CHzOWr0LFe1dfQh76P-tvlBxKWstFexlBuAK4_S_JuJpbqcBSKfQuPBp_fm5x3mI2NyFen6zOkBHQ4LZVkHZoF9WGk5g5YczII-MbmNQqkticb8i8dhNSgPMwILJt3uQxQ28eOxCMSvuxeUkTI2XVbqtzB6H49HTdBOuRfVcE3ycff9Dz6sHuIAp8hvrKSLm4IiU1iUKS5YpY4SYVLtb603Wb_XTLPbPdgg6j4kETmOZeikOhfMTmixtWzGk-Kau2cj2u3UPLkjIwsbXRH5Jik6fHgVMVOr2CpdaVsCJFpGfaxqVRE6EA8Dc1Eg_1FYjstpGtIJ_3DAjrwK9W1DsPsWK22XWI0GtH3l4ddvqven88ERiZrb4WFvUKNijGrx6BwMYDcVJUXgdF0BX9jEfSP-oqF7fm28eO6bxUjgOcMA0Veea9NakdJ1vLP1PDZgx7FSgQUpY5BBtkNXa_BLuMIMACkkDKdVFkRboN--eXf_21_eD8RoNOsh38CZ6TFrZlqCztPUr_MfiKBuVvg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJpR7PYluk5ToRKa4JwWQI-VE
Lahugala National Park,Attraction,Eastern,Ampara,Rhys Scarrott,5,"Amazingly beautiful. I only rode through on my bike on my way to Hiriketiya and l saw 6+ elephants, water buffalo, crocodiles, coyotes, monitor lizards, chital dear and so many birds it was crazy. I didn’t even need to go on a paid tour. Then l had to return on my way back to Colombo and l saw even more animals like wild pigs and Rudda mongoose",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWk774lAL7eY2URhHM51Yx-fqQmDXRs8ZKU0Z0gb-pz0zVbaBDPh0pOsh1CHzOWr0LFe1dfQh76P-tvlBxKWstFexlBuAK4_S_JuJpbqcBSKfQuPBp_fm5x3mI2NyFen6zOkBHQ4LZVkHZoF9WGk5g5YczII-MbmNQqkticb8i8dhNSgPMwILJt3uQxQ28eOxCMSvuxeUkTI2XVbqtzB6H49HTdBOuRfVcE3ycff9Dz6sHuIAp8hvrKSLm4IiU1iUKS5YpY4SYVLtb603Wb_XTLPbPdgg6j4kETmOZeikOhfMTmixtWzGk-Kau2cj2u3UPLkjIwsbXRH5Jik6fHgVMVOr2CpdaVsCJFpGfaxqVRE6EA8Dc1Eg_1FYjstpGtIJ_3DAjrwK9W1DsPsWK22XWI0GtH3l4ddvqven88ERiZrb4WFvUKNijGrx6BwMYDcVJUXgdF0BX9jEfSP-oqF7fm28eO6bxUjgOcMA0Veea9NakdJ1vLP1PDZgx7FSgQUpY5BBtkNXa_BLuMIMACkkDKdVFkRboN--eXf_21_eD8RoNOsh38CZ6TFrZlqCztPUr_MfiKBuVvg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJpR7PYluk5ToRKa4JwWQI-VE
Lahugala National Park,Attraction,Eastern,Ampara,Pravin Ravi,5,"Nice park with lots of animals, but not many tourists. Plenty of buffalos, wild pigs, deer, we also saw foxes, mongoose and an elephant. Myriad of birds, any bird lover will",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWk774lAL7eY2URhHM51Yx-fqQmDXRs8ZKU0Z0gb-pz0zVbaBDPh0pOsh1CHzOWr0LFe1dfQh76P-tvlBxKWstFexlBuAK4_S_JuJpbqcBSKfQuPBp_fm5x3mI2NyFen6zOkBHQ4LZVkHZoF9WGk5g5YczII-MbmNQqkticb8i8dhNSgPMwILJt3uQxQ28eOxCMSvuxeUkTI2XVbqtzB6H49HTdBOuRfVcE3ycff9Dz6sHuIAp8hvrKSLm4IiU1iUKS5YpY4SYVLtb603Wb_XTLPbPdgg6j4kETmOZeikOhfMTmixtWzGk-Kau2cj2u3UPLkjIwsbXRH5Jik6fHgVMVOr2CpdaVsCJFpGfaxqVRE6EA8Dc1Eg_1FYjstpGtIJ_3DAjrwK9W1DsPsWK22XWI0GtH3l4ddvqven88ERiZrb4WFvUKNijGrx6BwMYDcVJUXgdF0BX9jEfSP-oqF7fm28eO6bxUjgOcMA0Veea9NakdJ1vLP1PDZgx7FSgQUpY5BBtkNXa_BLuMIMACkkDKdVFkRboN--eXf_21_eD8RoNOsh38CZ6TFrZlqCztPUr_MfiKBuVvg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJpR7PYluk5ToRKa4JwWQI-VE
Lahugala National Park,Attraction,Eastern,Ampara,Suram Mendis,5,Popular for elephant sightings during dry season. Difficult to see much elephants during rainy season from Nov to Feb. Monaragala Pottuvil road crosses the national park. Elephants can be watched even from the main road during evening. Only one DWC circuit bunglow is available inside the park.,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWk774lAL7eY2URhHM51Yx-fqQmDXRs8ZKU0Z0gb-pz0zVbaBDPh0pOsh1CHzOWr0LFe1dfQh76P-tvlBxKWstFexlBuAK4_S_JuJpbqcBSKfQuPBp_fm5x3mI2NyFen6zOkBHQ4LZVkHZoF9WGk5g5YczII-MbmNQqkticb8i8dhNSgPMwILJt3uQxQ28eOxCMSvuxeUkTI2XVbqtzB6H49HTdBOuRfVcE3ycff9Dz6sHuIAp8hvrKSLm4IiU1iUKS5YpY4SYVLtb603Wb_XTLPbPdgg6j4kETmOZeikOhfMTmixtWzGk-Kau2cj2u3UPLkjIwsbXRH5Jik6fHgVMVOr2CpdaVsCJFpGfaxqVRE6EA8Dc1Eg_1FYjstpGtIJ_3DAjrwK9W1DsPsWK22XWI0GtH3l4ddvqven88ERiZrb4WFvUKNijGrx6BwMYDcVJUXgdF0BX9jEfSP-oqF7fm28eO6bxUjgOcMA0Veea9NakdJ1vLP1PDZgx7FSgQUpY5BBtkNXa_BLuMIMACkkDKdVFkRboN--eXf_21_eD8RoNOsh38CZ6TFrZlqCztPUr_MfiKBuVvg&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJpR7PYluk5ToRKa4JwWQI-VE
Kudumbigala Monastery Cave,Attraction,Eastern,Ampara,Leel Karunaratne,5,"Kudumbigala Monastery is a remote but truly worthy place to visit. It’s a very sacred site, so it’s important to dress properly, behave silently, and show good manners when you come here. The atmosphere is so peaceful, and you really feel the spiritual energy of the monks and the surroundings.

The monastery is deep inside the jungle, and the road leading there is just a bumpy mud road. You can get through if you go slowly, but don’t expect nearby facilities. so bring whatever you need with you.

Climbing to the top of the rock is an amazing experience. The path is clear, with steps and railings that make it easier, though you still need a bit of fitness. I recommend starting around 6 am before it gets hot. The view from the top, along with the unique stupa, is absolutely worth it.

This is one of those places that’s not just about sightseeing, but about respecting and connecting with the sacred space. A visit here leaves you with peace of mind and a deep appreciation for history, nature, and spirituality",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWE2-GuvYT276Eso2GLyoU0dfZKfop7Ha6tAkUkGbCy7eoHuRKHA4g19aLbbi6CV0xZtqgRRPzquknbLy2-AFD8bOlpPy9_F-LtyRY-0taoNQOY0P0h6N1L-beUgqVjeJ14HJOyUNEf52FFA8ot6W5eR0h7CiXRA8dvsnc4zPX6Ik7V1ZyL_OJ6jRYEdDcDp9sDIPGwJRinSJ_Ja59TjvEmxxJ8Y4DJ1yi63mSxKnh_AfirP2D7O5U_N3vJFXMwx8GbtKyw4QMoz_IxlPuesYt-goSAJb-eE5s8LZmLw9RvpkOFMwp8vpXan8bglIsb1-w0iHjfZvEWdmno2h_fo7qf64UWKZg_HhY3K_jp6zgvGU__jhJZ83ig2mbp5AbnmrT-8w1koxAWllP847-khJ8rdadaCJU0rNKOI1tSHRUOOLpW4MqRXoYW0oMAwVsZM8TnUstb9sGDdL66kIm9LZOn8UPU5IJWFB-KlUBsVBRGwPZ6-uroNav4Qdb78ASkkUbUyHMHYEiGsOEOAgutx-Ho1QRtKcPxFJ4SHRC4juuvjRW_NcFxchA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJAQAAAHvH5ToRg3L7Qy_Bt1M
Kudumbigala Monastery Cave,Attraction,Eastern,Ampara,per joergensen,5,"Kudumbigala Monastery is so tranquil and serene. Tucked away in the jungle, The hike up the rock is a bit of a workout, but the jaw-dropping views of lush greenery and the ocean make it totally worth it. It’s super peaceful, perfect for soaking in some history and zen. Just be respectful—this place is sacred. A hidden gem for sure!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWE2-GuvYT276Eso2GLyoU0dfZKfop7Ha6tAkUkGbCy7eoHuRKHA4g19aLbbi6CV0xZtqgRRPzquknbLy2-AFD8bOlpPy9_F-LtyRY-0taoNQOY0P0h6N1L-beUgqVjeJ14HJOyUNEf52FFA8ot6W5eR0h7CiXRA8dvsnc4zPX6Ik7V1ZyL_OJ6jRYEdDcDp9sDIPGwJRinSJ_Ja59TjvEmxxJ8Y4DJ1yi63mSxKnh_AfirP2D7O5U_N3vJFXMwx8GbtKyw4QMoz_IxlPuesYt-goSAJb-eE5s8LZmLw9RvpkOFMwp8vpXan8bglIsb1-w0iHjfZvEWdmno2h_fo7qf64UWKZg_HhY3K_jp6zgvGU__jhJZ83ig2mbp5AbnmrT-8w1koxAWllP847-khJ8rdadaCJU0rNKOI1tSHRUOOLpW4MqRXoYW0oMAwVsZM8TnUstb9sGDdL66kIm9LZOn8UPU5IJWFB-KlUBsVBRGwPZ6-uroNav4Qdb78ASkkUbUyHMHYEiGsOEOAgutx-Ho1QRtKcPxFJ4SHRC4juuvjRW_NcFxchA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJAQAAAHvH5ToRg3L7Qy_Bt1M
Kudumbigala Monastery Cave,Attraction,Eastern,Ampara,Sam Mudalige,4,"The Kudumbigala monastic complex is a significant historical and religious site in Sri Lanka, with a rich and tumultuous history. Established in 246 BC during the reign of King Devanampiyatissa, it served as a refuge for Buddhist monks seeking solitude away from bustling urban centers. The complex, comprising over 200 rock caves, is a testament to the early Buddhist monastic tradition in Sri Lanka. The discovery of inscriptions in Brahmi script and other archaeological evidence in the Maha Sudharshana Lena cave further underscores its ancient origins, linking it to the pre-Christian era and the patronage of figures like Nandimitra, one of King Dutugemunu’s ten giant warriors.

However, the monastery's history is also marked by tragedy and neglect. In 1994, the LTTE (Liberation Tigers of Tamil Eelam) carried out a brutal attack in the nearby village of Panama, killing 17 innocent civilians. This event forced the abandonment of Kudumbigala, as the government was unable to ensure its protection. The LTTE's actions, including desecrating the Buddha statue by throwing tar on its head, were deliberate attempts to intimidate the monks and erase the cultural and religious significance of the site.

The broader context of ethnic conflict in Sri Lanka, particularly the Tamil separatist movement, led to the displacement of Sinhalese Buddhists from large areas of the country. Despite the profound cultural and historical importance of sites like Kudumbigala, many Sinhalese Buddhists remain unaware of their heritage, and a smaller percentage of Christian Sinhalese seem indifferent to its preservation.

After years of abandonment due to the civil war, Kudumbigala stood as a silent witness to the erasure and rediscovery of Sri Lanka's rich cultural landscape. The monastery's unique cylindrical dagoba, the only one of its kind surviving in Sri Lanka, highlights its architectural and spiritual significance. The site's revival and protection are crucial for preserving the legacy of Sinhalese civilization and ensuring that such sacred places are not lost to history. The story of Kudumbigala is a poignant reminder of the resilience of cultural heritage in the face of conflict and the need for collective efforts to safeguard it for future generations.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWE2-GuvYT276Eso2GLyoU0dfZKfop7Ha6tAkUkGbCy7eoHuRKHA4g19aLbbi6CV0xZtqgRRPzquknbLy2-AFD8bOlpPy9_F-LtyRY-0taoNQOY0P0h6N1L-beUgqVjeJ14HJOyUNEf52FFA8ot6W5eR0h7CiXRA8dvsnc4zPX6Ik7V1ZyL_OJ6jRYEdDcDp9sDIPGwJRinSJ_Ja59TjvEmxxJ8Y4DJ1yi63mSxKnh_AfirP2D7O5U_N3vJFXMwx8GbtKyw4QMoz_IxlPuesYt-goSAJb-eE5s8LZmLw9RvpkOFMwp8vpXan8bglIsb1-w0iHjfZvEWdmno2h_fo7qf64UWKZg_HhY3K_jp6zgvGU__jhJZ83ig2mbp5AbnmrT-8w1koxAWllP847-khJ8rdadaCJU0rNKOI1tSHRUOOLpW4MqRXoYW0oMAwVsZM8TnUstb9sGDdL66kIm9LZOn8UPU5IJWFB-KlUBsVBRGwPZ6-uroNav4Qdb78ASkkUbUyHMHYEiGsOEOAgutx-Ho1QRtKcPxFJ4SHRC4juuvjRW_NcFxchA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJAQAAAHvH5ToRg3L7Qy_Bt1M
Kudumbigala Monastery Cave,Attraction,Eastern,Ampara,Kavindya Weerasinghe,5,"For the past decade, my family and I have made an annual pilgrimage to the serene Kudumbigala Buddhist Monastery every December for alms giving. This sacred haven, nestled amidst breathtaking natural beauty and wildlife, serves as a sanctuary where devoted monks fervently practice Buddhism and meditation in pursuit of spiritual enlightenment.

Visitors are implored to approach this sacred space with the utmost respect, refraining from littering, shouting, or disturbing the monks and wildlife. Instead, immerse yourself in the tranquil environment, absorbing the rich tapestry of history, nature, and Buddhism that permeates every corner of this tranquil abode.

Given its remote location, I recommend organizing group visits and ensuring you're well-prepared with provisions, as there are no nearby shops. Let your journey to Kudumbigala be a soul-stirring experience, fostering reverence and appreciation for the profound teachings and natural splendor it offers. ☺️",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fWE2-GuvYT276Eso2GLyoU0dfZKfop7Ha6tAkUkGbCy7eoHuRKHA4g19aLbbi6CV0xZtqgRRPzquknbLy2-AFD8bOlpPy9_F-LtyRY-0taoNQOY0P0h6N1L-beUgqVjeJ14HJOyUNEf52FFA8ot6W5eR0h7CiXRA8dvsnc4zPX6Ik7V1ZyL_OJ6jRYEdDcDp9sDIPGwJRinSJ_Ja59TjvEmxxJ8Y4DJ1yi63mSxKnh_AfirP2D7O5U_N3vJFXMwx8GbtKyw4QMoz_IxlPuesYt-goSAJb-eE5s8LZmLw9RvpkOFMwp8vpXan8bglIsb1-w0iHjfZvEWdmno2h_fo7qf64UWKZg_HhY3K_jp6zgvGU__jhJZ83ig2mbp5AbnmrT-8w1koxAWllP847-khJ8rdadaCJU0rNKOI1tSHRUOOLpW4MqRXoYW0oMAwVsZM8TnUstb9sGDdL66kIm9LZOn8UPU5IJWFB-KlUBsVBRGwPZ6-uroNav4Qdb78ASkkUbUyHMHYEiGsOEOAgutx-Ho1QRtKcPxFJ4SHRC4juuvjRW_NcFxchA&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJAQAAAHvH5ToRg3L7Qy_Bt1M
